"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-06","1.37","0.0","0.0","62","45","48"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-07","1.13","0.0","0.0","57","41","43"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-08","0.05","0.0","0.0","50","37","43"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-09","0.01","0.0","0.0","57","41","49"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-10","0.00","0.0","0.0","65","47","53"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-11","0.00","0.0","0.0","65","51","60"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-12","1.14","0.0","0.0","60","44","49"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-13","0.42","0.0","0.0","60","47","50"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-14","1.51","0.0","0.0","54","48","51"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-15","0.00","0.0","0.0","61","40","42"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-16","0.00","0.0","0.0","67","40","46"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-17","0.00","0.0","0.0","68","44","50"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-18","0.00","0.0","0.0","75","47","52"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-19","0.00","0.0","0.0","76","46","49"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-20","0.00","0.0","0.0","74","46","48"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-21","0.02","0.0","0.0","75","46","55"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-22","0.50","0.0","0.0","64","42","44"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-23","0.00","0.0","0.0","62","37","45"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-24","0.00","0.0","0.0","65","44","52"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-25","0.00","0.0","0.0","71","44","50"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-26","0.00","0.0","0.0","71","44","48"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-27","0.00","0.0","0.0","71","45","48"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-28","0.00","0.0","0.0","71","42","48"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-29","0.00","0.0","0.0","57","34","41"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-30","0.00","0.0","0.0","61","40","44"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-03-31","0.00","0.0","0.0","67","42","46"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-01","0.00","0.0","0.0","69","44","50"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-02","0.00","0.0","0.0","71","48","52"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-03","0.00","0.0","0.0","76","51","58"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-04","0.00","0.0","0.0","78","48","51"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-05","0.00","0.0","0.0","78","47","50"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-06","0.00","0.0","0.0","77","49","51"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-07","0.00","0.0","0.0","88","49","58"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-08","0.00","0.0","0.0","78","55","58"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-09","1.50","0.0","0.0","76","54","58"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-10","0.58","0.0","0.0","59","49","51"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-11","0.00","0.0","0.0","64","47","57"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-12","0.00","0.0","0.0","69","49","50"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-13","0.00","0.0","0.0","70","49","53"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-14","0.04","0.0","0.0","70","47","50"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-15","0.00","0.0","0.0","64","40","51"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-16","0.00","0.0","0.0","70","44","51"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-17","0.00","0.0","0.0","70","49","50"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-18","0.00","0.0","0.0","83","50","64"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-19","0.00","0.0","0.0","85","53","61"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-20","0.00","0.0","0.0","84","53","62"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-21","0.00","0.0","0.0","80","49","52"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-22","0.00","0.0","0.0","76","52","58"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-23","0.47","0.0","0.0","66","42","57"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-24","0.00","0.0","0.0","67","47","52"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-25","0.00","0.0","0.0","69","39","43"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-26","0.00","0.0","0.0","66","42","52"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-27","0.00","0.0","0.0","70","43","54"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-28","0.35","0.0","0.0","67","42","56"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-29","0.00","0.0","0.0","75","49","54"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-04-30","0.05","0.0","0.0","75","46","58"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-01","0.00","0.0","0.0","81","51","58"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-02","0.00","0.0","0.0","82","54","62"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-03","0.00","0.0","0.0","83","54","69"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-04","0.00","0.0","0.0","82","57","64"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-05","0.00","0.0","0.0","77","52","56"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-06","0.00","0.0","0.0","65","52","56"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-07","0.08","0.0","0.0","66","53","56"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-08","0.06","0.0","0.0","66","52","57"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-09","0.00","0.0","0.0","70","52","58"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-10","0.00","0.0","0.0","78","53","62"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-11","0.00","0.0","0.0","83","53","64"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-12","0.00","0.0","0.0","82","62","68"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-13","0.00","0.0","0.0","92","59","72"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-14","0.00","0.0","0.0","87","48","55"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-15","0.00","0.0","0.0","77","55","64"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-16","0.00","0.0","0.0","81","51","65"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-18","0.00","0.0","0.0","90","62","73"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-19","0.00","0.0","0.0","91","66","70"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-20","0.00","0.0","0.0","86","47","55"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-21","0.00","0.0","0.0","66","42","53"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-22","0.00","0.0","0.0","69","42","55"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-23","0.00","0.0","0.0","72","45","57"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-24","0.00","0.0","0.0","71","47","55"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-25","0.00","0.0","0.0","75","46","58"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-26","0.00","0.0","0.0","77","51","65"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-27","0.00","0.0","0.0","83","57","68"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-28","0.00","0.0","0.0","88","56","67"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-29","0.00","0.0","0.0","91","59","68"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-30","0.00","0.0","0.0","91","59","70"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-05-31","0.00","0.0","0.0","95","64","74"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-01","0.00","0.0","0.0","98","68","78"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-02","0.00","0.0","0.0","100","68","79"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-03","0.00","0.0","0.0","99","64","77"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-04","0.00","0.0","0.0","101","69","81"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-05","0.00","0.0","0.0","97","64","75"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-06","0.00","0.0","0.0","100","66","81"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-07","0.00","0.0","0.0","99","62","78"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-08","0.00","0.0","0.0","99","59","72"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-09","0.00","0.0","0.0","94","56","71"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-10","0.00","0.0","0.0","89","58","68"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-11","0.00","0.0","0.0","87","54","67"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-12","0.00","0.0","0.0","87","60","71"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-13","0.00","0.0","0.0","87","60","73"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-14","0.00","0.0","0.0","86","49","62"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-15","0.00","0.0","0.0","81","46","59"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-16","0.00","0.0","0.0","72","45","62"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-17","0.00","0.0","0.0","80","54","66"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-18","0.00","0.0","0.0","85","57","66"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-19","0.00","0.0","0.0","81","60","62"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-20","0.00","0.0","0.0","95","62","77"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-21","0.00","0.0","0.0","101","60","72"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-22","0.00","0.0","0.0","102","60","76"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-23","0.00","0.0","0.0","98","60","75"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-24","0.00","0.0","0.0","97","58","66"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-25","0.00","0.0","0.0","94","63","75"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-26","0.00","0.0","0.0","101","68","81"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-27","0.00","0.0","0.0","105","72","80"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-28","0.00","0.0","0.0","107","69","81"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-29","0.00","0.0","0.0","106","68","80"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-06-30","0.00","0.0","0.0","110","63","81"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-01","0.00","0.0","0.0","104","70","81"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-02","0.00","0.0","0.0","102","79","80"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-03","0.00","0.0","0.0","104","65","71"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-04","0.00","0.0","0.0","101","71","76"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-05","0.00","0.0","0.0","98","62","74"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-06","0.00","0.0","0.0","98","74","76"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-07","0.00","0.0","0.0","92","65","83"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-08","0.00","0.0","0.0","91","63","73"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-09","0.00","0.0","0.0","92","59","72"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-10","0.00","0.0","0.0","90","51","65"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-11","0.00","0.0","0.0","88","57","74"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-12","0.00","0.0","0.0","93","62","75"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-13","0.00","0.0","0.0","94","74","78"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-14","0.00","0.0","0.0","102","70","75"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-15","0.00","0.0","0.0","103","69","70"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-16","0.00","0.0","0.0","102","64","76"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-17","0.00","0.0","0.0","98","63","73"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-18","0.00","0.0","0.0","95","59","70"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-19","0.00","0.0","0.0","91","67","68"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-20","0.00","0.0","0.0","93","58","71"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-21","0.00","0.0","0.0","95","62","71"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-22","0.00","0.0","0.0","97","59","68"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-23","0.00","0.0","0.0","99","62","73"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-24","0.00","0.0","0.0","104","69","78"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-25","0.00","0.0","0.0","104","74","79"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-26","0.00","0.0","0.0","105","68","84"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-27","0.00","0.0","0.0","107","70","81"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-28","0.00","0.0","0.0","107","72","79"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-29","0.00","0.0","0.0","107","71","79"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-30","0.00","0.0","0.0","107","72","78"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-07-31","0.00","0.0","0.0","106","68","74"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-01","0.00","0.0","0.0","102","65","72"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-02","0.00","0.0","0.0","101","62","70"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-03","0.00","0.0","0.0","100","62","71"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-04","0.00","0.0","0.0","101","62","71"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-05","0.00","0.0","0.0","98","56","63"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-06","0.00","0.0","0.0","93","57","64"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-07","0.00","0.0","0.0","93","60","68"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-08","0.00","0.0","0.0","94","65","75"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-09","0.00","0.0","0.0","95","66","71"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-10","0.00","0.0","0.0","96","62","69"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-11","0.00","0.0","0.0","95","63","77"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-12","0.00","0.0","0.0","96","63","77"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-13","0.00","0.0","0.0","100","67","81"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-14","0.00","0.0","0.0","103","68","79"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-15","0.00","0.0","0.0","105","66","72"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-16","0.00","0.0","0.0","99","63","68"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-17","0.00","0.0","0.0","102","65","75"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-18","0.00","0.0","0.0","101","69","76"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-19","0.00","0.0","0.0","101","66","79"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-20","0.00","0.0","0.0","100","63","70"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-21","0.00","0.0","0.0","99","64","72"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-22","0.00","0.0","0.0","95","67","71"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-23","0.00","0.0","0.0","96","62","72"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-24","0.00","0.0","0.0","95","60","70"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-25","0.00","0.0","0.0","96","59","71"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-26","0.00","0.0","0.0","98","67","70"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-27","0.00","0.0","0.0","91","55","64"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-28","0.00","0.0","0.0","89","58","62"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-29","0.00","0.0","0.0","94","60","66"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-30","0.00","0.0","0.0","98","60","67"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-08-31","0.00","0.0","0.0","95","64","69"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-01","0.00","0.0","0.0","94","56","67"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-02","0.00","0.0","0.0","92","61","65"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-03","0.00","0.0","0.0","91","60","64"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-04","0.00","0.0","0.0","86","51","53"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-05","0.00","0.0","0.0","80","51","58"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-06","0.00","0.0","0.0","86","56","63"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-07","0.00","0.0","0.0","92","62","66"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-08","0.00","0.0","0.0","95","62","66"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-09","0.00","0.0","0.0","96","65","71"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-10","0.00","0.0","0.0","91","52","69"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-11","0.00","0.0","0.0","95","60","65"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-12","0.00","0.0","0.0","91","59","67"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-13","0.00","0.0","0.0","82","46","49"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-14","0.00","0.0","0.0","73","47","55"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-15","0.00","0.0","0.0","81","53","60"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-16","0.00","0.0","0.0","87","58","65"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-17","0.00","0.0","0.0","92","58","70"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-18","0.00","0.0","0.0","98","62","64"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-19","0.00","0.0","0.0","98","62","73"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-20","0.00","0.0","0.0","101","63","70"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-21","0.00","0.0","0.0","94","66","69"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-22","0.01","0.0","0.0","79","44","50"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-23","0.00","0.0","0.0","72","48","57"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-24","0.00","0.0","0.0","81","54","60"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-25","0.00","0.0","0.0","80","59","62"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-26","0.00","0.0","0.0","95","61","69"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-27","0.00","0.0","0.0","98","65","73"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-28","0.00","0.0","0.0","92","66","72"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-29","0.00","0.0","0.0","96","65","69"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-09-30","0.00","0.0","0.0","91","56","60"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-10-01","0.00","0.0","0.0","85","46","54"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-10-02","0.00","0.0","0.0","78","44","54"
"USC00046174","NEW MELONES DAM HQ, CA US","38.0047","-120.4863","292.6","2016-10-03","0.00","0.0","0.0","72","46","55"
